Age,Revenu,Montant_Pret,Score_Credit,Statut_Emploi,Nb_Prets_Existant,Niveau_Education,Statut_Marital,Pret_Approuve
46,44518.2823,25384.978536410825,787,Employé,2,Licence,Célibataire,1
70,51189.842783040134,19879.700801010535,581,Retraité,7,Doctorat,Célibataire,1
50,86450.08663046245,16850.633592428545,786,Chômeur,9,Secondaire,Marié,0
34,73238.95178861033,44266.677587313694,560,Employé,1,Licence,Marié,0
,,,,,,,,0
37,50779.47438838324,22979.331769684148,409,Etudiant,6,Master,Divorcé,0
55,51335.34686753958,12497.809297578675,449,Indépendant,0,Licence,Marié,1
33,66554.92939903899,37856.207486213054,507,Indépendant,1,Licence,Célibataire,1
74,71683.38146704581,28868.263287992035,816,Chômeur,3,Master,Marié,1
47,41847.64987798799,13216.501211588558,483,Etudiant,1,Licence,Marié,0
71,60729.61511228463,25125.949934312284,636,Employé,3,Secondaire,Veuf,1
60,19367.608626739464,22576.957212765556,448,Indépendant,1,Licence,Célibataire,1
38,64234.27568341194,14833.752380252612,653,Employé,8,Secondaire,Marié,1
32,75242.98483917372,27581.642172281732,612,Employé,5,Master,Célibataire,1
,,,,,,,,0
38,96330.53992,22156.987138859524,554,Retraité,7,Master,Divorcé,1
33,42375.23105127899,19580.802887576712,357,Employé,0,Master,Divorcé,1
75,64348.80830606523,24310.544925996513,789,Employé,5,Master,Célibataire,1
47,59283.50506668089,22293.876614924593,687,Etudiant,6,Licence,Célibataire,0
21,57994.04665113183,20590.933330250173,817,Retraité,8,Secondaire,Marié,1
48,57713.556639905044,13589.840840124365,781,Indépendant,2,Secondaire,Marié,1
46,62142.100600189435,36937.66240762493,420,Employé,5,Master,Divorcé,1
71,76959.17487,9495.800567,688,Employé,7,Master,Célibataire,1
62,87554.72472549489,24276.36218879745,355,Etudiant,7,Master,Marié,0
29,59954.995109916854,16797.59257698567,828,Indépendant,1,Secondaire,Marié,1
27,76306.32144343267,37595.47269,731,Indépendant,9,Secondaire,Célibataire,1
55,45964.66107466435,10965.174627761593,674,Chômeur,2,Master,Célibataire,1
20,75319.10905452466,12647.367382396678,847,Employé,3,Secondaire,Marié,1
37,44760.169523460194,10301.819367381748,765,Employé,1,Licence,Célibataire,1
26,81813.19872176264,23234.650509506104,774,Indépendant,1,Secondaire,Marié,1
19,104212.81754786479,6269.493404313582,355,Employé,2,Secondaire,Marié,1
74,57558.32224057216,15214.715052422336,313,Chômeur,1,Licence,Célibataire,0
23,16149.130183851827,-1523.658229,828,Indépendant,7,Doctorat,Célibataire,1
18,49038.54133510354,22404.213541280904,438,Indépendant,5,Master,Veuf,1
,,,,,,,,0
29,71061.53574,5119.432560681469,323,Indépendant,5,Licence,Marié,1
68,64978.27197350059,30856.094029740587,642,Employé,6,Master,Marié,1
19,80173.36711909677,6923.331016150607,751,Employé,1,Licence,Marié,1
27,69689.06878496843,27969.436900282155,762,Employé,2,Licence,Divorcé,1
24,84354.50374902273,12989.591760121955,619,Employé,8,Licence,Marié,1
61,78388.47353293971,36015.71377895426,663,Etudiant,0,Secondaire,Marié,0
56,90434.00905473917,27495.505389261463,582,Etudiant,9,Secondaire,Célibataire,0
47,67175.92167812509,9919.521291259718,545,Employé,9,Master,Célibataire,1
32,78105.18803,10829.174477896937,604,Indépendant,2,Licence,Marié,1
23,53857.45853828429,26055.25205,814,Employé,3,Secondaire,Célibataire,1
53,47970.78376881988,17376.218692898332,438,Indépendant,2,Secondaire,Marié,1
32,94135.35280837947,18306.574929786344,558,Etudiant,5,Doctorat,Veuf,0
54,64324.09352645376,32722.38861772098,630,Employé,2,Licence,Célibataire,1
60,76097.61131724757,12513.111266300435,613,Employé,7,Licence,Célibataire,1
70,62474.80029,20912.937721754544,316,Employé,3,Secondaire,Marié,1
48,48269.68698160072,29546.27793652306,458,Employé,9,Doctorat,Célibataire,1
18,60219.65785164803,28091.17488,655,Etudiant,8,Master,Marié,0
35,88719.88035535428,18403.873324793276,681,Employé,4,Licence,Marié,1
70,71104.80148558848,17110.94119147342,703,Employé,5,Secondaire,Célibataire,1
51,25770.536805390817,2611.845374790686,845,Employé,0,Licence,Marié,1
56,55695.110868476906,9437.550073348042,670,Etudiant,0,Master,Marié,1
46,95645.87585409425,23183.592265747335,618,Employé,5,Master,Célibataire,1
,,,,,,,,0
,,,,,,,,0
65,97860.97770845087,30392.536096340606,754,Employé,0,Secondaire,Divorcé,1
79,73647.85019625585,8126.768909377255,557,Employé,8,Licence,Célibataire,1
71,58599.74282374399,17638.19698,693,Employé,4,Master,Célibataire,1
36,52571.64527835863,21887.109634112177,368,Employé,4,Secondaire,Célibataire,0
33,81647.03859583472,12958.40062425484,370,Indépendant,4,Secondaire,Célibataire,1
33,49160.331995476154,34314.77113927417,418,Indépendant,4,Licence,Célibataire,1
74,82965.12849031977,29085.868016131477,407,Employé,6,Licence,Marié,1
52,70843.90571448512,22901.333270887553,633,Employé,7,Master,Célibataire,1
46,64893.63851,37942.31779328587,650,Employé,5,Secondaire,Marié,1
78,62910.29610671191,5011.047203898577,606,Employé,1,Secondaire,Célibataire,1
55,56500.63926571644,19922.73718894318,459,Indépendant,8,Secondaire,Célibataire,1
,,,,,,,,0
79,42693.143357963316,10854.449532060778,365,Indépendant,0,Master,Marié,1
22,27561.497463395815,23007.145418177282,560,Employé,0,Licence,Divorcé,1
40,72288.80246,8934.175062,385,Employé,7,Licence,Célibataire,1
63,72624.76656134296,26905.573182742533,342,Employé,3,Secondaire,Veuf,0
68,69604.82305023534,30578.347681289066,391,Retraité,0,Licence,Célibataire,1
27,68154.56739236078,22723.334011283285,361,Chômeur,8,Doctorat,Marié,0
37,53589.192433249045,1472.0218493505417,562,Etudiant,3,Master,Marié,1
51,75749.65409,10332.064788339654,600,Employé,9,Secondaire,Célibataire,1
67,59088.837464909186,25647.10003213161,634,Employé,8,Licence,Célibataire,1
25,50257.72878369644,20211.986435123657,541,Indépendant,0,Secondaire,Célibataire,1
55,53762.17375,-6940.026177,397,Employé,6,Secondaire,Marié,1
36,100412.79397551663,32428.303838682405,311,Chômeur,6,Secondaire,Célibataire,0
31,25300.478359091343,21366.565062538324,691,Employé,1,Secondaire,Divorcé,0
49,69995.76208591598,11809.25335999955,840,Retraité,3,Secondaire,Célibataire,1
43,26417.791447525655,29949.55597566664,454,Employé,4,Master,Divorcé,0
57,57835.333233540536,13224.599870931012,412,Etudiant,1,Secondaire,Célibataire,0
37,51327.45029691624,13115.478823957854,471,Employé,7,Master,Marié,1
69,18299.434066402442,23583.526510140364,417,Employé,2,Master,Célibataire,1
22,67780.75180867527,37810.384592422946,422,Employé,9,Licence,Célibataire,0
71,52399.23875615608,36235.87177972886,571,Employé,8,Licence,Célibataire,0
19,18015.87314877512,23597.114989041067,731,Retraité,6,Master,Marié,1
63,76791.36181548504,24623.856588503197,691,Etudiant,1,Secondaire,Célibataire,0
39,88700.12356,27914.98932084825,827,Retraité,0,Licence,Marié,1
41,89802.48684593145,7430.163246306509,496,Retraité,1,Licence,Veuf,1
19,67179.12881302943,26441.483371519826,570,Chômeur,4,Master,Célibataire,1
61,60921.16277154231,12659.265318564718,509,Employé,7,Master,Célibataire,1
28,86563.13241791594,23184.780667965806,323,Etudiant,1,Master,Célibataire,0
58,93647.67170680196,17725.323723926627,513,Employé,7,Licence,Célibataire,1
62,82671.37406,25012.083271142143,443,Indépendant,0,Licence,Célibataire,1
70,41169.247955403975,21181.03465,563,Employé,2,Master,Marié,1
61,64026.897064298435,-10730.30271,386,Chômeur,5,Master,Célibataire,0
36,68790.32288582857,21788.917117051806,707,Employé,8,Licence,Célibataire,1
63,23807.660621655414,26421.529522992627,763,Employé,7,Doctorat,Marié,1
69,69387.21319241548,24459.283483384537,828,Employé,5,Master,Célibataire,1
37,105459.83651958779,18974.140537914205,346,Employé,0,Licence,Marié,1
25,72798.72331601582,36421.61691930406,364,Employé,2,Secondaire,Divorcé,1
73,89468.26162883513,23113.73129121661,831,Employé,7,Secondaire,Célibataire,1
27,63658.294602574104,24376.73300193106,766,Employé,0,Master,Marié,1
54,58535.63352032357,30444.91894050569,623,Employé,7,Secondaire,Marié,0
,,,,,,,,0
,,,,,,,,0
66,40724.49625531223,-4383.374138,594,Employé,2,Master,Marié,1
26,85326.09114338731,15228.790979819187,766,Employé,2,Master,Marié,1
59,87446.84685733037,27609.455258811166,591,Employé,1,Master,Marié,1
60,40177.87368825299,16469.036685821942,315,Employé,3,Licence,Marié,0
21,79359.97609107729,28011.783722817294,684,Employé,5,Secondaire,Marié,0
28,58260.800487879584,21487.28175920273,727,Chômeur,1,Licence,Marié,0
67,66796.17149,32880.66070262185,463,Employé,5,Secondaire,Célibataire,0
49,69204.37278870126,17047.83292879339,364,Employé,2,Licence,Marié,1
25,79887.00936248637,24676.14826567688,378,Employé,5,Doctorat,Célibataire,1
79,61654.364037263775,25058.850645353592,762,Employé,3,Licence,Célibataire,1
34,88203.23990603871,35016.01872631193,546,Employé,9,Licence,Célibataire,0
,,,,,,,,0
75,72483.68544939066,15415.917254468424,828,Employé,8,Master,Marié,1
,,,,,,,,0
52,103173.18021409668,35458.96479778648,413,Employé,0,Licence,Marié,1
79,69396.49846409934,22400.715126420804,758,Employé,1,Secondaire,Marié,1
53,74259.94850690199,17072.95835578513,597,Employé,4,Licence,Célibataire,1
54,27836.28377576917,27571.183686744447,315,Employé,9,Secondaire,Célibataire,0
42,43545.959538417985,28687.02675231683,686,Employé,1,Licence,Marié,1
25,84757.67375837461,16403.383213326928,376,Indépendant,7,Master,Marié,1
53,65737.82237,23303.073121775462,730,Indépendant,6,Secondaire,Célibataire,1
73,21724.40530342148,31805.272624119694,738,Employé,3,Licence,Célibataire,1
23,80765.79857967638,38904.58993274452,753,Employé,3,Secondaire,Célibataire,0
72,49124.34391294553,27426.04959235292,555,Etudiant,9,Secondaire,Célibataire,0
43,88226.33971753424,20441.38896665593,447,Employé,7,Secondaire,Célibataire,1
51,58243.28642792601,19459.248239620916,784,Employé,2,Secondaire,Veuf,1
28,64094.13372,25573.965571936227,607,Etudiant,9,Doctorat,Célibataire,0
56,83579.09157183296,18843.271575205497,649,Employé,4,Doctorat,Célibataire,1
29,42050.14058290675,21896.404990223884,375,Employé,0,Licence,Divorcé,1
34,40143.06384332121,9421.237354691251,642,Employé,8,Licence,Marié,1
62,56070.031592037856,32970.57196491159,619,Chômeur,8,Master,Célibataire,0
21,76543.45599242444,8598.152728513216,460,Employé,4,Master,Marié,1
45,33382.45494773019,15678.882395469875,721,Chômeur,7,Licence,Divorcé,0
54,26639.308002218066,20975.93260851814,373,Employé,2,Secondaire,Célibataire,0
26,76474.41854087585,39909.86879888639,695,Employé,8,Licence,Célibataire,0
36,47940.433748659925,15773.170151476726,828,Employé,3,Doctorat,Divorcé,1
,,,,,,,,0
,,,,,,,,0
78,46420.41371296036,36588.97167611313,604,Indépendant,2,Secondaire,Célibataire,1
69,59848.654067376985,-8123.469935,590,Employé,6,Secondaire,Divorcé,1
29,78607.55715245784,9972.619878514131,603,Employé,7,Licence,Célibataire,1
19,44575.39667530722,47312.88709159552,449,Employé,4,Secondaire,Marié,0
21,93147.52240464994,25908.82073491637,644,Employé,7,Master,Divorcé,1
54,46308.87951640399,8940.150507,445,Employé,4,Master,Célibataire,1
27,46338.16397,19580.820178252285,606,Indépendant,9,Secondaire,Célibataire,1
32,90747.15103795605,20674.545660678617,627,Etudiant,2,Master,Marié,1
70,64229.203047278344,28461.252459056057,655,Indépendant,7,Master,Marié,1
72,48959.505419768466,38395.020028225634,738,Employé,5,Licence,Célibataire,0
70,56897.33737638813,23885.516812792153,785,Employé,9,Licence,Divorcé,1
33,87061.47155084119,14602.116969870392,727,Chômeur,2,Master,Célibataire,1
56,89324.05639251364,27870.844420982045,737,Employé,1,Licence,Célibataire,1
55,43664.13641459488,13017.473031371388,777,Indépendant,8,Secondaire,Célibataire,1
29,59151.323798417834,9666.625040109706,433,Etudiant,9,Secondaire,Divorcé,0
52,61803.13655335146,2400.91128,461,Employé,7,Secondaire,Célibataire,0
,,,,,,,,0
42,58886.29894700011,11035.548438757281,556,Indépendant,4,Secondaire,Célibataire,1
64,60106.45720903401,8222.102323,686,Employé,6,Licence,Divorcé,1
60,82804.18957873472,23132.365273747175,305,Etudiant,7,Licence,Marié,0
51,84148.50056622401,8005.981741759646,376,Employé,2,Master,Célibataire,1
62,53415.81203281984,-11436.66302,710,Employé,0,Licence,Célibataire,1
65,55720.93712278377,9560.882254105343,752,Employé,0,Master,Célibataire,1
53,73285.84604111272,15281.403522785808,466,Employé,3,Master,Célibataire,1
34,48296.23102145977,13945.505121280346,471,Employé,6,Secondaire,Marié,0
65,71772.80303474805,35195.24679309184,608,Etudiant,4,Licence,Marié,1
62,58241.87025261571,13864.57441,562,Employé,6,Secondaire,Célibataire,1
78,40612.02844522758,28809.23463199198,393,Employé,4,Master,Marié,0
27,40863.265742407064,19810.174003191383,575,Chômeur,2,Licence,Célibataire,0
43,88941.17392062204,19576.952743274014,750,Employé,7,Secondaire,Célibataire,1
75,56871.570417134026,11646.19711151963,701,Indépendant,7,Secondaire,Célibataire,1
49,92807.08187796622,19412.173484192328,749,Employé,9,Licence,Célibataire,1
76,49727.27479,12349.03873102583,654,Retraité,8,Master,Marié,1
18,65824.10402262986,21700.243142545703,782,Chômeur,3,Master,Célibataire,1
20,107853.53446036484,17637.503673763116,437,Employé,7,Secondaire,Marié,0
67,38852.26510673441,10553.720668083997,325,Employé,3,Secondaire,Célibataire,0
40,22043.710002004467,29918.943397005954,362,Employé,8,Licence,Marié,0
50,85731.80262574466,24268.40480021425,845,Retraité,6,Licence,Célibataire,1
44,43463.817892138526,15519.372658577518,652,Chômeur,8,Secondaire,Célibataire,0
43,59585.872717875325,21454.93047,436,Employé,2,Secondaire,Célibataire,1
76,48281.63579,19161.774784980364,769,Employé,0,Master,Célibataire,1
23,65363.25561910632,11324.09062736726,470,Etudiant,1,Licence,Célibataire,0
65,40989.27585628515,20704.96229021164,628,Employé,5,Licence,Célibataire,1
,,,,,,,,0
58,68996.30653113069,10550.661643799007,352,Indépendant,6,Licence,Célibataire,1
42,39833.822274514765,3772.326697334751,447,Employé,8,Licence,Marié,1
27,45998.31940708222,16413.926464613694,425,Employé,4,Secondaire,Marié,0
60,53052.34332802937,25669.706595837233,603,Employé,9,Secondaire,Marié,0
,,,,,,,,0
27,51548.78034402507,45207.08692,431,Retraité,2,Master,Célibataire,1
40,62375.930798058034,28856.856536527324,612,Chômeur,8,Licence,Marié,0
77,52009.02116823143,33043.30132660478,516,Indépendant,0,Secondaire,Marié,1
34,54572.47014136551,27952.430120737587,649,Employé,5,Secondaire,Marié,0
29,59601.96658186829,38528.64974938573,660,Employé,4,Secondaire,Célibataire,0
60,46885.13075135372,12129.98016527458,830,Indépendant,3,Master,Marié,1
30,73821.25131733755,-5607.373857,759,Employé,9,Master,Célibataire,1
75,88719.56249603552,15538.743916471169,425,Employé,6,Licence,Célibataire,1
71,50712.39215609103,25582.185755475377,681,Employé,1,Doctorat,Célibataire,1
78,69703.96462955415,21515.169717479785,644,Chômeur,1,Secondaire,Célibataire,0
74,55207.65689130706,22754.72610967784,626,Indépendant,1,Licence,Marié,1
33,67309.7469,33209.100026698725,739,Employé,3,Secondaire,Divorcé,0
31,91315.59062406508,23820.575744624995,381,Etudiant,0,Secondaire,Célibataire,0
39,70173.19086036198,27989.129275910214,506,Employé,2,Master,Marié,1
47,24531.709223806385,10604.372581472411,748,Employé,7,Master,Marié,0
72,69079.91262893917,9046.063107839633,790,Employé,8,Secondaire,Divorcé,1
63,84657.27486618019,36141.13923024488,320,Indépendant,7,Secondaire,Marié,1
57,55568.076600037944,21009.01535147068,559,Employé,4,Licence,Célibataire,1
72,79912.69612235665,13767.70816553865,445,Employé,6,Secondaire,Célibataire,1
58,46197.68917696108,13786.055064528819,392,Employé,9,Licence,Marié,0
41,30289.216809554524,13508.768783617425,331,Chômeur,0,Licence,Célibataire,1
43,62823.38038,12910.409789541583,595,Indépendant,9,Secondaire,Divorcé,1
50,24870.465585073718,7168.521973963401,667,Employé,7,Secondaire,Divorcé,0
23,55204.57974212817,4995.7959777949145,592,Etudiant,3,Secondaire,Divorcé,0
63,85736.84525291006,18049.956223455807,502,Employé,4,Master,Célibataire,1
58,21804.741885074385,14070.741296796004,724,Employé,4,Secondaire,Marié,0
63,34410.06408172204,31071.59285443295,658,Employé,1,Licence,Marié,1
51,39359.35509676845,22930.766532669164,799,Indépendant,2,Secondaire,Célibataire,1
66,58733.60281,22653.17680077983,490,Employé,2,Licence,Célibataire,1
76,52685.664287075815,12568.795924455495,431,Employé,0,Secondaire,Célibataire,1
53,87982.72763392175,18789.715842200243,550,Employé,5,Secondaire,Célibataire,1
45,79086.96658183396,23610.011036314405,578,Employé,4,Licence,Veuf,1
,,,,,,,,0
66,62912.60628687769,19061.081734816344,757,Retraité,1,Secondaire,Célibataire,1
,,,,,,,,0
61,42760.35289,20079.893089079425,590,Chômeur,6,Doctorat,Célibataire,0
71,77144.20707113224,27928.47119,536,Employé,4,Secondaire,Célibataire,1
71,37759.114912815974,15101.477914108498,415,Employé,7,Secondaire,Célibataire,1
67,76707.53987804461,1874.1163343135813,652,Employé,3,Licence,Marié,1
49,83722.85004237662,22683.589880185227,740,Retraité,2,Secondaire,Marié,1
24,64217.29204176174,27253.240631466255,600,Employé,6,Licence,Marié,1
18,56475.73882076048,25753.473318075696,346,Indépendant,7,Licence,Divorcé,1
30,68006.19816619347,24221.86661,341,Employé,6,Licence,Célibataire,0
44,2769.6325979865433,16514.130340450127,531,Indépendant,5,Licence,Marié,1
,,,,,,,,0
46,57732.92004320386,25517.282690437805,472,Retraité,6,Master,Célibataire,1
19,58987.43773886018,24264.47416198275,469,Chômeur,6,Secondaire,Marié,0
31,74130.65025795656,14391.009091561737,773,Employé,4,Secondaire,Célibataire,1
78,58504.62156870544,31094.241891920567,307,Chômeur,2,Licence,Célibataire,0
79,37195.86286697684,11171.344854523995,343,Chômeur,9,Secondaire,Célibataire,0
41,57171.94658349244,14164.766212089595,385,Employé,3,Secondaire,Célibataire,1
67,61351.109681616486,36364.25212341665,840,Employé,2,Secondaire,Divorcé,1
62,62298.67823162025,28685.819377339125,573,Indépendant,7,Licence,Célibataire,1
75,63238.38734570136,16419.906941089776,387,Indépendant,4,Secondaire,Marié,1
73,80787.38089837106,22873.807096435507,470,Employé,5,Licence,Veuf,1
56,38279.30893931705,21547.922445238382,833,Etudiant,6,Master,Marié,1
42,63514.00912,-7456.13865,681,Employé,3,Licence,Célibataire,1
56,85798.59397236482,10935.260505266184,423,Employé,1,Secondaire,Divorcé,1
37,25307.770061256095,19491.533828907184,432,Employé,1,Master,Célibataire,1
39,63592.93361560107,16433.88523440694,341,Employé,9,Secondaire,Célibataire,1
55,48292.42996053913,22471.025648304207,725,Employé,5,Master,Marié,1
53,52585.79231,31294.82313,375,Employé,4,Licence,Célibataire,1
54,41903.84993571156,16784.642153460725,457,Employé,3,Secondaire,Marié,0
41,56608.985685991116,9423.452038771351,491,Employé,7,Master,Célibataire,1
43,96825.11228853809,23248.516585110454,641,Indépendant,9,Licence,Marié,1
18,34711.39277645573,16733.766664321964,633,Employé,7,Licence,Marié,1
55,36607.79995042345,18439.364991780974,739,Indépendant,5,Licence,Veuf,1
53,33961.30859672991,17082.262808469215,463,Employé,4,Licence,Célibataire,1
75,94548.36573256202,42418.37800010986,512,Employé,8,Licence,Célibataire,1
49,50753.20588957426,-2407.04261,513,Employé,8,Master,Divorcé,1
46,59487.218793046515,16116.66096867354,325,Indépendant,3,Secondaire,Marié,1
22,51944.341177875205,19963.10974351608,705,Employé,9,Licence,Célibataire,0
30,41111.54243193817,12188.575077172212,594,Employé,8,Licence,Célibataire,1
38,55296.98706771129,28998.258321282832,561,Indépendant,8,Licence,Marié,1
41,109164.8721147312,28132.576787196394,847,Indépendant,0,Licence,Marié,1
40,87841.41842,19522.453815114593,398,Chômeur,1,Secondaire,Marié,1
42,42941.24364415456,17293.262446563058,832,Employé,2,Master,Divorcé,1
65,72951.48206123372,18880.43165768353,674,Employé,7,Secondaire,Célibataire,1
26,43369.54454667247,18952.133463521892,421,Employé,0,Secondaire,Célibataire,1
38,24472.647223075583,19216.269718742373,673,Indépendant,0,Licence,Marié,1
28,80390.21835329258,18120.008984832006,715,Employé,0,Secondaire,Divorcé,1
37,83201.85693287101,22524.493145923927,499,Employé,1,Secondaire,Célibataire,1
60,80921.04502095799,27532.12064827865,489,Employé,9,Secondaire,Marié,0
20,50602.695015608544,7697.398524014232,759,Employé,7,Licence,Célibataire,0
39,56664.48531996027,9493.361008,388,Chômeur,7,Doctorat,Célibataire,0
19,74995.31107316246,2514.819705164762,307,Employé,2,Licence,Divorcé,1
77,67829.92074696215,28663.974003575997,666,Employé,6,Secondaire,Célibataire,1
63,52127.250574059115,22503.232931904633,798,Employé,7,Master,Célibataire,1
33,27618.56359763671,25052.675159327708,575,Employé,5,Secondaire,Marié,0
30,62277.50388284025,5705.017616365316,374,Employé,8,Doctorat,Célibataire,1
24,81580.19278472227,37849.48122880138,596,Employé,5,Licence,Célibataire,1
47,36048.23421931686,13911.490918546424,438,Chômeur,3,Secondaire,Marié,0
64,72775.18763351954,21682.05807111256,755,Indépendant,6,Licence,Célibataire,1
54,66630.83390267385,28543.84660678372,636,Retraité,9,Secondaire,Marié,1
72,75002.96526464667,10130.20244203928,485,Etudiant,8,Master,Célibataire,0
39,77439.50999438015,14536.756414873333,643,Employé,4,Secondaire,Célibataire,1
35,46110.69516149294,21791.717746008744,666,Employé,5,Master,Marié,1
47,27660.81199670108,48574.73075464706,673,Employé,9,Master,Célibataire,0
30,49329.609486342415,23011.247428520244,501,Indépendant,7,Master,Divorcé,1
78,77782.54635054014,36063.611506307185,613,Employé,5,Master,Divorcé,1
29,49159.92192948058,32056.731451919557,323,Employé,2,Secondaire,Marié,0
,,,,,,,,0
50,23572.993161507235,10108.042283693212,507,Employé,9,Master,Célibataire,1
21,95052.95109101878,30597.53610818235,594,Indépendant,0,Secondaire,Divorcé,1
47,76514.27282850619,5018.896584,822,Chômeur,0,Secondaire,Célibataire,1
46,75397.91962549528,36008.75123677092,824,Employé,1,Secondaire,Marié,1
34,79354.50773558948,22000.053082182552,565,Etudiant,3,Secondaire,Marié,0
25,71534.16723086803,-6502.235473,655,Employé,1,Master,Célibataire,1
20,55113.42289640942,16594.939049681612,359,Employé,8,Licence,Célibataire,0
18,56724.717917555965,26539.478209229404,565,Employé,9,Licence,Marié,0
47,51448.71271,17629.76126960233,678,Chômeur,1,Doctorat,Marié,1
23,112694.8151,27150.058109935733,675,Employé,8,Secondaire,Célibataire,1
77,71118.24062598885,11499.758322877045,829,Employé,1,Master,Marié,1
33,50723.991172971306,6940.1762721239265,556,Retraité,7,Secondaire,Marié,1
58,69309.93548,19285.545969523948,799,Employé,3,Secondaire,Célibataire,1
59,39782.62164287365,20315.65667289915,838,Employé,0,Secondaire,Célibataire,1
48,90090.13437178454,16516.156489376786,614,Chômeur,4,Secondaire,Marié,0
72,46778.618083857196,32272.911466421923,350,Etudiant,8,Licence,Marié,0
24,70021.70865244932,11497.926248609423,506,Chômeur,9,Licence,Veuf,0
32,81319.55259486269,23131.656073323495,720,Retraité,1,Secondaire,Célibataire,1
33,67695.37088409986,20679.69971163625,619,Employé,8,Secondaire,Divorcé,0
26,61889.39983639277,4432.840478639166,814,Chômeur,2,Licence,Marié,1
,,,,,,,,0
37,58871.17806225786,20119.110162486315,334,Employé,1,Master,Célibataire,1
65,48466.03022144995,39811.99998686964,773,Employé,9,Master,Célibataire,1
36,51010.33140460592,25792.69811898811,496,Retraité,7,Licence,Marié,1
72,89591.80747,2743.6517485536715,750,Employé,6,Licence,Célibataire,1
65,57829.26734629687,-11104.88065,579,Employé,7,Licence,Célibataire,1
73,44284.074612344535,27330.53593,550,Etudiant,8,Licence,Divorcé,0
24,49674.04806276983,19037.86517071801,339,Etudiant,1,Master,Célibataire,0
79,82007.41361394446,31412.659695103695,365,Retraité,2,Doctorat,Divorcé,1
56,73512.13266328957,11192.820792885585,627,Etudiant,0,Licence,Marié,1
78,71206.58356464515,23502.124978585263,613,Employé,4,Licence,Marié,1
40,54849.57602180417,28461.734630278625,605,Etudiant,4,Master,Célibataire,0
77,71467.2494,15525.363617935182,386,Employé,0,Secondaire,Marié,1
54,47128.77750098704,15739.144297689345,580,Chômeur,6,Licence,Marié,0
,,,,,,,,0
43,79396.08975,25426.76346560329,379,Indépendant,7,Licence,Célibataire,1
26,77485.55357838128,19856.65995488089,574,Employé,7,Secondaire,Célibataire,1
76,40361.80308098394,29739.963377594864,639,Indépendant,8,Secondaire,Divorcé,1
36,42889.470941828484,15380.64811,660,Employé,1,Secondaire,Célibataire,1
31,62174.043056268194,6716.047945368904,840,Employé,8,Licence,Marié,1
52,94522.64749339019,39769.75368,769,Employé,5,Master,Célibataire,1
44,21688.69671062012,13953.662634575536,508,Employé,8,Master,Célibataire,0
24,65566.65879141008,14315.579162822527,730,Chômeur,6,Secondaire,Marié,0
68,32479.133368537037,19341.966789278158,352,Employé,6,Secondaire,Marié,0
70,47313.38012948909,20671.811096539812,771,Employé,0,Master,Marié,1
64,52711.43163871517,16133.16357511717,512,Employé,6,Licence,Célibataire,1
56,51589.83313126218,19825.66103050991,718,Employé,4,Licence,Marié,1
42,49324.08120681583,19602.37768571826,833,Chômeur,8,Secondaire,Veuf,0
,,,,,,,,0
50,49294.88866738843,-3574.87459,806,Employé,0,Master,Célibataire,1
28,30750.85230291695,38808.763070078494,305,Employé,8,Licence,Célibataire,0
23,75597.39225045552,18527.116864654425,393,Employé,0,Secondaire,Marié,1
33,75057.44334297761,25806.226194469855,644,Chômeur,2,Master,Célibataire,1
,,,,,,,,0
27,29185.310074718363,15289.997387507497,366,Employé,9,Master,Célibataire,0
24,65978.36305168302,13276.841336795855,695,Chômeur,1,Licence,Marié,0
70,73519.57711613846,34697.23764508545,332,Employé,8,Licence,Marié,1
41,39375.95863,14141.863931641172,844,Employé,2,Master,Marié,1
54,60183.46496364258,27580.799869400915,386,Employé,6,Doctorat,Célibataire,1
50,57674.66709379268,13495.795473268048,545,Etudiant,0,Doctorat,Célibataire,1
63,96843.01317136528,15473.810603460559,752,Employé,3,Master,Marié,1
,,,,,,,,0
36,26712.872133395984,32838.45126829301,709,Etudiant,7,Secondaire,Marié,0
70,109878.54011455979,1101.473409698814,687,Chômeur,8,Secondaire,Célibataire,1
41,41695.485576933526,6843.364447255673,821,Chômeur,8,Master,Célibataire,1
69,79613.46588654851,526.9483431018307,555,Etudiant,5,Secondaire,Célibataire,0
43,79409.95961727461,9124.978802385498,838,Employé,3,Master,Marié,1
24,40086.195463163865,11883.999488078927,584,Indépendant,2,Master,Divorcé,1
65,69865.35587678198,3855.1874590961106,791,Chômeur,9,Doctorat,Célibataire,1
19,57849.32511467872,12658.52253385331,702,Employé,6,Master,Célibataire,1
65,71086.60009264782,-147.1448093,373,Employé,9,Licence,Célibataire,1
20,64613.44604761252,9820.112762323188,653,Employé,4,Licence,Veuf,1
30,83926.78970740494,32004.203999102006,783,Etudiant,4,Doctorat,Marié,0
55,61507.990862921244,24035.880702811028,370,Employé,8,Secondaire,Célibataire,0
76,56642.51861147377,21874.67672172528,761,Employé,7,Secondaire,Marié,1
43,81921.28466114361,9972.214437208855,357,Chômeur,2,Doctorat,Marié,1
25,71607.91929717206,4639.15041,779,Indépendant,5,Licence,Marié,1
32,74636.26788641776,8608.439244657193,733,Employé,2,Licence,Célibataire,1
73,46708.266554828064,19567.90173103985,383,Indépendant,7,Secondaire,Marié,1
63,39094.74437203052,28681.767797266682,699,Employé,0,Licence,Marié,1
